,download_url,html_url,name,path,text,senator
0,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Apr2008Voinovich3.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Apr2008Voinovich3.txt,10Apr2008Voinovich3.txt,raw/Voinovich/10Apr2008Voinovich3.txt,"SEN. VOINOVICH SECURES ASSISTANCE FOR STRUGGLING HOMEOWNERS, EMPLOYERS IN SENATE-PASSED FORECLOSURE BILL
  The U.S. Senate today passed the bipartisan legislative plan to help ease the housing crisis by a vote of 84 to 12. U.S. Senator George V. Voinovich (R-OH) secured immediate relief and assistance for struggling Ohio homeowners and employers in the bill. 
   The Sen. Voinovich-authored provisions include: 
   * Simplifying mortgage documents to ensure Ohioans understand clearly the terms of their mortgage before signing them;
   * Tackling reform of the Federal Housing Administration (FHA), which could allow Americans facing foreclosure or resetting interest rates to refinance without the usual burdens associated with a FHA loan by increasing and simplifying FHA's loan limits; 
   * Providing funding for financial counseling programs; 
   * Increasing Community Development Block Grant funding targeted towards revitalizing residential areas; and 
   * Allowing companies in a loss position to use accumulated AMT and R&D credits early to make new investments that will create jobs in lieu of the bonus depreciation provision included in the recently-enacted stimulus bill. 
   Sen. Voinovich originally introduced the first four provisions in previous legislation and fought for them with committee leadership. The employer tax credits provision was introduced as an amendment to the compromise bill by Sen. Voinovich and Sen. Debbie Stabenow (D-Mich.) and successfully amended to the overall bill by a vote of 76-2 last week.
   ""Americans have looked to Congress to take real action to help protect homeowners,"" Sen. Voinovich said. ""This bipartisan compromise is a solid step in the right direction and includes the types of immediate relief and assistance struggling homeowners have been waiting for.""
    Sen. Voinovich is particularly pleased about the inclusion of his employer tax credits provision. Companies in a loss position cannot take advantage of the bonus depreciation provision included in the recently-enacted stimulus bill because they do not have any taxable income against which to take the deductions. Ironically, these are the companies who are struggling the most and who are in greatest need of relief. This will create jobs and, in turn, help people pay their mortgages. 
   ""A good-paying job is the first step to ensure Americans can achieve the dream of homeownership and sustain that dream throughout their lives,"" Sen. Voinovich said. ""This amendment is crucial because Ohio is experiencing a foreclosure crisis that has nothing to do with speculators. Ohio has a foreclosure crisis despite the fact that house prices never increased in the state. Ohio families have been losing their homes because Ohio manufacturing workers have been losing their jobs.""
   Sen. Voinovich has authored three pieces of legislation focused on helping to ease the current crisis and providing additional tools for neighborhoods to revitalize and restore abandoned properties. 
   Sen. Voinovich originally proposed improved disclosure for mortgage documents and additional resources for rehabilitating foreclosed properties and for housing counseling in his Protecting American Homeowners Act of 2008, which was introduced last week. The reform of FHA was originally proposed by Sen. Voinovich in his FHA Modernization Act, which has been passed by both chambers. The differences between the House and Senate FHA reform bills are currently being worked out in conference. 
   Additionally, Sen. Voinovich's Mortgage Cancellation Relief Act was passed by the Senate and the House and has been signed into law by the president. Sen. Voinovich was moved to draft this bill after hearing stories about how homeowners were working out deals with their lenders, and the lenders were forgiving part of the mortgages to make payments more affordable. He was then shocked to learn the IRS was taxing that loan forgiveness as income. 
   This additional tax liability actually penalizes those who are trying to work out their financial problems in a responsible manner. Altering this tax penalty encourages homeowners and lenders to work together voluntarily so that payments are manageable and foreclosure can be avoided. So far, this is the only bill to become law that directly attempts to ease the foreclosure crisis. Sen. Voinovich is working on extending it for two additional years.
 
 ",Voinovich
1,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Apr2008Voinovich4.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Apr2008Voinovich4.txt,10Apr2008Voinovich4.txt,raw/Voinovich/10Apr2008Voinovich4.txt,"SEN. VOINOVICH INTRODUCES STRENGTHENED BEACH PROTECTION ACT
  Today, U.S. Senator George V. Voinovich (R-OH) - Co-Chairman of the Senate Great Lakes Task Force - along with U.S. Senator Frank R. Lautenberg (D-NJ), introduced a bill reauthorizing the Beaches Environmental Assessment and Coastal Health (BEACH) Act, the Beach Protection Act of 2008. 
   This legislation increases grants to states, including Great Lakes states like Ohio, for the development and implementation of programs focused on remediating contamination sources - something that is currently not covered under the BEACH Act. This bill also requires stronger beach water quality testing and public notification standards so beachgoers are better informed about the safety of their beaches.
   ""The Great Lakes are our nation's north coast and millions of Americans enjoy their beaches every year,"" Sen. Voinovich said. ""This bill is a vital piece of a comprehensive strategy that is absolutely necessary to save one of our nation's greatest natural resources. It will help our beaches remain healthy and safe and will protect them from the detrimental effects of pollution and sewage contamination after flooding or heavy rainfall. This is good not only for our environment but for our economy.""
   The reintroduction is a result of a Government Accountability Office (GAO) study requested by Sen. Voinovich on the effect of the BEACH Act on the Great Lakes states. The GAO report found that:
   * The Great Lakes states are receiving an inequitable amount of grant funding due to length of beach season;
   * The law should provide more flexibility to states to use BEACH Act grants to investigate and remediate contamination sources; and
   * That Environmental Protection Agency (EPA) should distribute grant funds to reflect state's monitoring needs.
   Traditionally, the BEACH Act has only allowed grants for beach monitoring and public notification programs. The frequency of water quality monitoring has increased at Great Lakes beaches since the passage of the BEACH Act, helping states and localities identify the scope of contamination. However, in most cases, the underlying causes of contamination remain unknown and unaddressed because state and local officials state that they do not have the funds to investigate the source of the contamination or take actions to mitigate the problem. EPA has not allowed BEACH Act grants to be used for these purposes.
   Under the reintroduced BEACH Act, the EPA is required to work with states to ensure they used the latest science to sample and test beach waters to protect the public's health. The law also helps states set up comprehensive monitoring and notification programs in order to provide up-to-date information on the condition of all public beaches.
   Additionally, the legislation doubles the authorized grant funding to states from $30 million to $60 million annually through 2012. The Senate Environment and Public Works Committee - of which Sen. Voinovich is a member - will have oversight over the bill.
 
 ",Voinovich
2,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Aug2006Voinovich169.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Aug2006Voinovich169.txt,10Aug2006Voinovich169.txt,raw/Voinovich/10Aug2006Voinovich169.txt,"SEN. VOINOVICH STATEMENT ON FOILED TERROR PLOT AND CHANGE OF THREAT LEVEL
  Sen. George V. Voinovich (R-OH), a member of the Foreign Relations Committee and Homeland Security Committee, today released the following statement on the foiled terror plot and raised threat level for commercial flights:  
   ""Today's arrests show that if we remain diligent we can and will keep Americans safe and win the War on Terror. This is exactly why we can never become complacent or let our guard down. While the raised threat level for commercial flights will cause some inconvenience, I urge all Americans to be patient and cooperative as our government takes the necessary steps to ensure our safety in flight.""
   Contact: Chris Paulitz and Garrette Silverman, 202/224-7784.
 
 ",Voinovich
3,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Jan2006Voinovich238.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Jan2006Voinovich238.txt,10Jan2006Voinovich238.txt,raw/Voinovich/10Jan2006Voinovich238.txt,"SEN. VOINOVICH SECURES $1.8 MILLION FOR HEALTH CARE FOR CLEVELAND'S HOMELESS
  Sen. George V. Voinovich (R-OH) has secured a $1,808,408 grant from the Department of Health and Human Services (HHS) for Care Alliance, a Cleveland non-profit health care organization. The grant will provide health and dental services to those in the Cleveland area who are homeless or living in public housing.  
   ""I'm pleased that we were able to secure funding for the work that Care Alliance does. With these funds, Care Alliance will be able to continue their efforts to improve the lives of Cleveland's less fortunate,"" said Voinovich. ""Care Alliance is a vital resource to the city of Cleveland and has a major impact on the health and welfare of thousands of people each year. Continued funding will improve the health status of underserved and vulnerable citizens who depend greatly on the services it provides."" 
   The grant will be used to provide support for Care Alliance programs, including providing primary health care, regardless of age; health screenings and short-term counseling; HIV and AIDS counseling and treatment; immunizations; comprehensive dental care; and a special program for those affected by diabetes, which currently has more than 195 enrollees. 
   Established in 1993, Care Alliance (formerly Cleveland Health Care for the Homeless) was founded as one of the nation's original Health Care for the Homeless projects. It has grown into a non-profit community health center whose mission is to provide high-quality health care and related services to people who need it most--regardless of their ability to pay--in a manner that is cost-effective and that empowers people to improve their quality of life. There is no other organization in the Cleveland area specifically dedicated to providing health care to this population. 
   For additional information, please contact Linda Somers, Director, at 216-781-6228, ext.11.
   Contact: Marcie Ridgway, 202/224-6296.
 
 ",Voinovich
4,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Jan2007Voinovich141.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Jan2007Voinovich141.txt,10Jan2007Voinovich141.txt,raw/Voinovich/10Jan2007Voinovich141.txt,"SEN. VOINOVICH ISSUES STATEMENT ON NEW DIRECTION IN IRAQ
  Sen. George V. Voinovich (R-OH), a member of the Foreign Relations Committee, on Wednesday, January 10, released the following statement regarding the new direction in Iraq and the call for a surge in troops. Sen. George Voinovich met with President Bush in the White House on Friday to discuss the current situation. Also in attendance were Vice President Cheney, Secretary Rice, National Security Advisor Hadley, Gen. Peter Pace and top White House officials. He also attended a three-hour classified intelligence briefing yesterday. Sen. George Voinovich's statement follows: 
  ""At this point I am skeptical that a surge in troops alone will bring an end to sectarian violence and the insurgency that is fomenting instability in Iraq. The generals who have served there do not believe additional troops alone will help. And my faith in Prime Minister al-Maliki's political will to make the hard choices necessary to bring about a political solution is fragile at best. What we need first is a political solution between Sunni Arabs and Shia militias that are adding to the violence.
  ""Over the next month, the Senate Foreign Relations Committee, of which I am a member, will hold three hearings a week on Iraq. During that time I hope to receive from the administration the level of detail necessary to make a decision of this magnitude. And I want real evidence that a potential surge in troops will do more good than harm and will not exacerbate the existing violence in Iraq. This move may have enormous national security implications for our nation. I want answers to many critical questions and to hear straight from the generals about why this would be in the best interest of the United States."".
 
 ",Voinovich
5,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Jul2006Voinovich182.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Jul2006Voinovich182.txt,10Jul2006Voinovich182.txt,raw/Voinovich/10Jul2006Voinovich182.txt,"SEN. VOINOVICH PRAISES CITIGROUP'S NEW INVESTMENT IN OHIO
  Citigroup Inc. today announced plans for a national Information Technology (IT) center in Blue Ash. The center, which will provide IT services for Citigroup's North American Consumer Business, could eventually bring more than 1,000 new jobs for software developers, project managers, systems analysts and other IT professionals to the Cincinnati area. It is expected to open in the fourth quarter of this year. Sen. George V. Voinovich (R-OH) today said that this is wonderful economic news for the region. His statement follows:  
   ""This is great economic news for the Cincinnati area and the entire state. The 1,000 new jobs will have a significant economic impact and the quality of the IT workforce in Cincinnati will help keep the United States competitive in the global marketplace. It is clear that the economic framework of our state and our nation must be renewed. That is why I have co-sponsored the Protecting America's Competitive Edge (PACE) Act of 2006 - legislation aimed at improving our nation's competitiveness through advancements in science and math education. Reinvestment in science and math is a key element to building a highly knowledgeable workforce of young Americans. We must commit ourselves to improving our human capital so that our nation may continue to compete with the world's best and brightest.""
   Contact: Chris Paulitz and Garrette Silverman, 202/224-7784.
 
 ",Voinovich
6,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10May2005Voinovich271.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10May2005Voinovich271.txt,10May2005Voinovich271.txt,raw/Voinovich/10May2005Voinovich271.txt,"SEN. VOINOVICH RECEIVES AWARD FROM SLOVENIAN PRESIDENT DRNOVSEK
  Tuesday, Sen. George Voinovich (R-OH) received the Decoration of the Golden Order of Merit of the Republic of Slovenia for his ""personal contributions and deeds that have contributed to the international standing of the Republic of Slovenia"". Voinovich was presented with the award by Slovenian President Janez Drnovsek during an official ceremony at Brdo Castle, which was attended by 50 members of the Slovenian government and members of Voinovich's family who live in Slovenia.
 
 ",Voinovich
7,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10May2007Voinovich107.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10May2007Voinovich107.txt,10May2007Voinovich107.txt,raw/Voinovich/10May2007Voinovich107.txt,"SEN. VOINOVICH CO-SPONSORS BILL TO ELIMINATE TAX CODE BY 2010
  Sen. George V. Voinovich (R-OH), the Senate's top ""deficit hawk,"" today co-sponsored the Tax Code Termination Act - legislation that would repeal the U.S. Tax Code by 2010 and force Congress to reauthorize it or replace it with a new system that's fair and easy to understand.  
  ""Washington has become too accustomed to its current culture - a culture that's destroying our competitiveness in the global marketplace,"" Sen. Voinovich said. ""Drastic measures are needed if we want to create better jobs and a higher quality of life for our kids and grandkids.""
  The Tax Code Termination Act, written by Sen. Johnny Isakson (R-GA), also creates a bipartisan commission that would be required to examine and to recommend to Congress plausible replacements for the tax code. 
   The commission would also be required to report on the potential impact of any new tax system on the U.S. economy and on the government's ability to collect revenue. And the bill will create a National Commission on Tax Reform within the legislative branch, consisting of 19 members. Four of the members will be required to come from businesses with fewer than 50 employees. The commission will be appointed by the president, the Senate Majority Leader, the Senate Minority Leader, the Speaker of the House and the House Minority Leader.
  ""Congress needs a serious overhaul of its tax code if we're going to get this country back on the right track,"" Sen. Voinovich said. ""While it won't be easy to pass this legislation, it will at least help us bring attention to this problem, and force this Congress and administration to deal with these looming issues instead of passing the buck to future generations.""
  Also, in January, Sen. Voinovich re-introduced legislation aimed at a comprehensive reform of our nation's tax and entitlement systems. The Securing America's Future Economy (SAFE) Commission Act also establishes a national commission to examine these systems and present long-term solutions to place the United States on a fiscally sustainable course and ensure the solvency of entitlement programs for future generations. The Commission will bring together the best minds associated with budget and economic policies to examine the long-term fiscal challenges facing the United States and recommend reforms. The Commission may consider all policy options, including:
  * Limiting the growth of entitlement spending to ensure that the programs are fiscally sustainable;
   * Strengthening the safety net functions of entitlement programs to provide assistance to the neediest;
   * Making the tax code more efficient and more conducive to economic growth; and
   * Providing incentives to increase private savings.
 
 ",Voinovich
8,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/10Sep2007Voinovich74.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/10Sep2007Voinovich74.txt,10Sep2007Voinovich74.txt,raw/Voinovich/10Sep2007Voinovich74.txt,"SEN. VOINOVICH: GREECE NOMINATED TO ENTER VISA WAIVER PROGRAM
  U.S. Senator George V. Voinovich (R-OH), a member of the Homeland Security and Governmental Affairs Committee and the Foreign Relations Committee, today announced Greece has been nominated to enter the Visa Waiver Program (VWP). The nomination was made by the State Department to the Department of Homeland Security. Sen. Voinovich recently saw his reform of the VWP - the Secure Travel and Counterterrorism Partnership Act of 2007 - signed into law by President Bush as part of the 9/11 bill. His statement follows: 
   ""I am delighted to announce that Greece has been nominated to participate in the Visa Waiver Program following the recent enactment of my Secure Travel and Counterterrorism Partnership Act of 2007. The selection of Greece for this program reflects the close security cooperation our two nations share. This will have a positive impact upon American tourism, business and overall economic competitiveness and will further strengthen cultural ties between our two nations. I look forward to Greece's formal admittance into the VWP and to learning of additional nominations of our allies as they meet the necessary security criteria for participation. I am pleased the Department of Homeland Security and Department of State are exercising the new flexibilities provided by my legislation. Our nation can benefit both in terms of national security and economic stability when we work with our friends around the world.""
 
 ",Voinovich
9,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Voinovich/11Aug2004Voinovich293.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Voinovich/11Aug2004Voinovich293.txt,11Aug2004Voinovich293.txt,raw/Voinovich/11Aug2004Voinovich293.txt,"SEN. VOINOVICH ANNOUNCES $1 MILLION FOR COLUMBIANA LIBRARY
 Sen. George Voinovich (R-OH) today announced that the U.S. Department of Agriculture (USDA) has approved $1 million for The Lepper Library Association in Lisbon.  
   The funds came as a loan from USDA's Rural Development program, and will be used to help fund the construction of a 12,000 square foot addition to the existing 6,600 square foot library. The library was originally built to hold 3,000 books; however, it now boasts more than 15,000 books. The size of the library will nearly triple in size with the addition. ""These funds will not only expand the library and make it more accessible to the public, but will also provide it more tools to continue to inspire the imaginations of our children and grandchildren,"" said Voinovich. ""The construction project will also help aid in the region's economic recovery by creating new jobs and opportunities."" 
   The Lepper Library was constructed in 1897 after a donation from Virginia Cornwell Lepper in memory of her husband, Charles W. Lepper.
 
 ",Voinovich
